,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0179 Cardiff University Estimated Incoming Antibody Pos,4.5,40.59,11.505,21.0,91.06,36.974999999999994,168.35,118.56,119.7,,,612.24
0089 Cardiff Metropolitan University Estimated Incoming Antibody Pos,1.25,9.9,3.12,4.83,27.55,7.65,17.55,19.5,41.72,,,133.07
0053 The University of Central Lancashire Estimated Incoming Antibody Pos,11.25,1047.75,35.49,13.65,27.55,14.79,46.15,12.87,5.88,,,1215.38
0011 University of Chester Estimated Incoming Antibody Pos,7.5,458.37,19.695,15.12,100.63,12.495,27.3,11.115,5.6,,,657.825
0082 The University of Chichester Estimated Incoming Antibody Pos,1.0,3.96,1.95,6.09,6.67,14.79,40.3,140.01,9.799999999999999,,,224.57000000000002
"0115 City, University of London Estimated Incoming Antibody Pos",1.75,10.56,3.12,6.09,9.86,52.53,1173.9,41.145,5.74,,,1304.6950000000002
0199 Conservatoire for Dance and Drama Estimated Incoming Antibody Pos,1.75,4.29,3.12,1.89,2.9,4.08,30.55,6.63,2.8,,,58.00999999999999
0201 Courtauld Institute of Art Estimated Incoming Antibody Pos,0.0,0.99,0.195,0.42,0.58,1.275,16.25,1.95,0.98,,,22.64
0056 Coventry University Estimated Incoming Antibody Pos,4.75,31.68,29.445,83.16,586.09,76.24499999999999,536.25,72.735,16.24,,,1436.5950000000003
0002 Cranfield University Estimated Incoming Antibody Pos,1.5,7.92,2.925,5.88,8.7,16.83,42.9,21.06,16.66,,,124.375
0206 University for the Creative Arts Estimated Incoming Antibody Pos,0.75,4.95,2.535,4.2,7.54,17.339999999999996,114.4,75.855,5.46,,,233.03
0038 University of Cumbria Estimated Incoming Antibody Pos,19.0,251.13,11.895,5.46,5.8,5.355,72.15,4.485,2.66,,,377.93500000000006
0068 De Montfort University Estimated Incoming Antibody Pos,5.75,36.63,22.815,319.2,149.93,91.035,312.65,49.53,10.5,,,998.04
0057 University of Derby Estimated Incoming Antibody Pos,5.75,33.33,36.66,359.52,150.8,38.76,49.4,19.695,7.14,,,701.055
0172 The University of Dundee Estimated Incoming Antibody Pos,7.25,13.53,4.095,2.94,4.06,5.61,20.15,5.85,1.68,,,65.165
0116 University of Durham Estimated Incoming Antibody Pos,99.5,81.51,44.265,28.14,37.41,67.57499999999999,236.6,87.75,21.7,,,704.45
0117 The University of East Anglia Estimated Incoming Antibody Pos,5.75,15.18,11.31,27.93,17.11,390.915,250.25,70.98,10.92,,,800.345
0058 The University of East London Estimated Incoming Antibody Pos,1.75,9.57,3.51,5.88,8.99,55.845,1097.2,27.69,4.48,,,1214.9150000000002
0016 Edge Hill University Estimated Incoming Antibody Pos,5.75,696.63,16.575,8.61,24.07,5.865,10.4,5.265,2.5199999999999996,,,775.685
