,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.6679999999999999,1.391,0.825,1.17,1.0010000000000001,8.586,90.78,26.3055,1.2775,0.48,0.20800000000000002,132.69199999999998
0158 The University of Salford Estimated Incoming Infection,5.0935,299.6,18.075,11.31,10.01,4.982,8.9,6.9225,1.3504999999999998,4.02,0.676,370.93949999999995
0146 SOAS University of London Estimated Incoming Infection,0.4175,1.391,0.75,1.0725,1.155,4.346,61.944,7.348499999999999,0.9125,0.42,0.31200000000000006,80.06899999999999
0175 SRUC Estimated Incoming Infection,0.08349999999999999,0.10700000000000001,0.0,0.0,0.0,0.10600000000000001,0.17800000000000002,0.0,0.0365,0.0,14.248,14.758999999999999
0075 Sheffield Hallam University Estimated Incoming Infection,9.351999999999999,59.17100000000001,195.45,117.195,21.098000000000003,22.896,16.91,14.058,2.6645,2.04,0.78,461.61449999999996
0159 The University of Sheffield Estimated Incoming Infection,9.853,57.352000000000004,75.0,51.5775,22.407000000000004,36.782000000000004,51.798,38.553,6.1685,3.48,0.988,353.959
0037 Solent University Estimated Incoming Infection,0.5009999999999999,2.14,1.2,3.6075,3.465,13.356000000000002,27.945999999999998,92.1225,10.548499999999999,1.56,0.41600000000000004,156.8625
0160 The University of Southampton Estimated Incoming Infection,1.2525,5.457000000000001,2.625,6.825,9.24,29.15,100.39200000000001,149.313,17.2645,4.86,0.728,327.107
0077 Staffordshire University Estimated Incoming Infection,1.1689999999999998,32.956,4.275,13.26,107.492,7.42,10.502,9.478499999999999,1.898,3.0,0.20800000000000002,191.6585
0174 The University of Stirling Estimated Incoming Infection,2.505,3.3170000000000006,1.35,1.2675,0.539,1.6960000000000002,3.9160000000000004,2.7689999999999997,0.511,0.36,82.108,100.3385
0014 University of St Mark and St John Estimated Incoming Infection,0.08349999999999999,0.8560000000000001,0.525,0.78,0.847,1.3780000000000001,4.806,4.153499999999999,14.818999999999999,0.84,0.052000000000000005,29.139999999999997
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.17800000000000002,0.0,0.0,0.0,0.0,0.17800000000000002
0169 The University of Strathclyde Estimated Incoming Infection,1.0019999999999998,3.103,1.125,0.8775,0.847,2.0140000000000002,3.9160000000000004,2.556,0.43799999999999994,0.42,170.56,186.8585
0210 University of Suffolk Estimated Incoming Infection,0.16699999999999998,0.535,0.375,1.17,0.385,93.17399999999999,64.258,3.6209999999999996,0.2555,0.06,0.0,164.0005
0078 The University of Sunderland Estimated Incoming Infection,135.27,3.103,4.35,1.56,0.77,5.83,87.22,3.7275,0.2555,0.18,0.468,242.73400000000004
0161 The University of Surrey Estimated Incoming Infection,1.0855,4.28,1.95,4.3875,3.927,19.292,106.8,109.90799999999999,5.3655,1.98,0.52,259.4955
0162 The University of Sussex Estimated Incoming Infection,1.0019999999999998,3.3170000000000006,1.875,4.095,3.927,26.394000000000002,121.75200000000001,124.605,6.8985,1.68,0.41600000000000004,295.9615
0180 Swansea University Estimated Incoming Infection,0.5009999999999999,8.025,2.325,6.435,14.091000000000001,11.66,34.71,41.42849999999999,15.1475,110.4,0.31200000000000006,245.03500000000003
0079 Teesside University Estimated Incoming Infection,205.49349999999998,8.239,22.5,3.705,2.464,3.8160000000000003,7.12,3.9404999999999997,0.6204999999999999,1.02,0.728,259.6465
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.25049999999999994,0.9630000000000001,0.6,0.975,0.616,2.0140000000000002,8.01,3.9404999999999997,0.6934999999999999,0.24,0.364,18.6665
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.25049999999999994,1.177,0.6,0.975,15.554,3.3920000000000003,39.872,4.899,1.314,82.08,0.10400000000000001,150.2175
0196 University of the Highlands and Islands Estimated Incoming Infection,0.08349999999999999,0.7490000000000001,0.3,0.195,0.231,0.42400000000000004,1.068,0.639,0.292,0.18,93.132,97.29350000000001
0185 Ulster University Estimated Incoming Infection,0.4175,1.391,0.45,0.4875,0.693,0.742,10.146,0.9584999999999999,0.21899999999999997,0.12,0.364,15.9885
0149 University College London Estimated Incoming Infection,2.839,14.231000000000002,6.375,10.0425,9.779,43.88400000000001,404.594,67.30799999999999,7.3365,3.72,2.028,572.1370000000001
0090 University of South Wales Estimated Incoming Infection,0.835,3.9590000000000005,2.025,3.4125,7.007000000000001,4.558,8.366,12.4605,10.0375,180.54,0.5720000000000001,233.77249999999998
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,2.5885,15.515,7.725,22.5225,52.89900000000001,33.602000000000004,123.354,55.06049999999999,7.190499999999999,4.38,1.3,326.137
"0081 University of the West of England, Bristol Estimated Incoming Infection",1.4195,7.1690000000000005,3.375,8.19,20.405,13.886000000000001,37.38,71.142,107.1275,27.36,0.676,298.13
0105 The University of the West of Scotland Estimated Incoming Infection,0.4175,0.642,0.3,0.39,0.308,0.742,11.036,0.8519999999999999,0.1825,0.12,149.292,164.282
0080 The University of West London Estimated Incoming Infection,0.835,2.4610000000000003,1.425,2.925,2.6180000000000003,10.388,190.81599999999997,44.4105,1.9344999999999999,1.02,0.364,259.19699999999995
0083 The University of Westminster Estimated Incoming Infection,1.0019999999999998,4.173,1.8,3.4125,3.3110000000000004,21.412000000000003,309.54200000000003,28.328999999999997,1.825,0.78,0.26,375.8465
0021 The University of Winchester Estimated Incoming Infection,0.4175,1.177,0.825,2.535,2.387,9.54,14.774000000000001,93.50699999999999,10.0375,0.84,0.10400000000000001,136.144
0085 The University of Wolverhampton Estimated Incoming Infection,2.0875,5.992000000000001,2.775,12.5775,227.38100000000003,5.194,20.826,7.241999999999999,2.4090000000000003,1.5,0.41600000000000004,288.40000000000003
0046 University of Worcester Estimated Incoming Infection,0.5009999999999999,2.8890000000000002,1.425,4.9725,95.78800000000001,5.3,9.078000000000001,9.372,9.1615,4.26,0.20800000000000002,142.95499999999998
0189 Writtle University College Estimated Incoming Infection,0.0,0.21400000000000002,0.225,0.2925,0.308,8.586,2.314,2.2365,0.1825,0.06,0.052000000000000005,14.4705
0013 York St John University Estimated Incoming Infection,18.1195,13.161000000000001,49.425,9.4575,2.464,4.982,2.136,2.13,0.43799999999999994,0.6,0.31200000000000006,103.225
0164 The University of York Estimated Incoming Infection,15.4475,37.022000000000006,52.05,23.595,13.167,35.404,48.06,37.8075,4.4895,2.94,1.352,271.3345
Total Estimated Incoming Infection,1003.503,3718.1430000000005,1775.7,2040.09,2258.179,2924.752,10551.662,4679.183999999999,872.058,1062.84,1517.724,32403.835000000003
