,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0068 De Montfort University Estimated Incoming Infection,0.5635,2.775,1.755,8.36,3.3605,1.785,6.4935,0.889,0.3,0.3885,0.035,26.705
0057 University of Derby Estimated Incoming Infection,0.5635,2.525,2.82,9.416,3.38,0.76,1.026,0.35350000000000004,0.20400000000000001,0.2415,0.035,21.324499999999997
0172 The University of Dundee Estimated Incoming Infection,0.7105,1.025,0.315,0.077,0.091,0.11,0.41850000000000004,0.10500000000000002,0.048,0.063,8.54,11.503
0116 University of Durham Estimated Incoming Infection,9.751,6.175,3.405,0.737,0.8385000000000001,1.325,4.914000000000001,1.5750000000000002,0.62,0.546,0.23,30.116499999999995
0117 The University of East Anglia Estimated Incoming Infection,0.5635,1.15,0.87,0.7315,0.3835,7.665,5.1975,1.274,0.312,0.1785,0.045,18.370500000000003
0058 The University of East London Estimated Incoming Infection,0.17149999999999999,0.725,0.27,0.154,0.2015,1.095,22.788,0.49700000000000005,0.128,0.11549999999999999,0.03,26.175500000000003
0016 Edge Hill University Estimated Incoming Infection,0.5635,52.775,1.275,0.2255,0.5395,0.115,0.21600000000000003,0.09450000000000001,0.07200000000000001,0.6825,0.025,56.58349999999999
0107 Edinburgh Napier University Estimated Incoming Infection,0.6615000000000001,0.4,0.18,0.0385,0.0455,0.04,0.135,0.035,0.028000000000000004,0.042,9.01,10.615499999999999
0167 The University of Edinburgh Estimated Incoming Infection,2.303,4.8,2.37,0.473,0.455,0.79,5.3325,1.1235000000000002,0.66,0.4725,10.355,29.1345
0118 The University of Essex Estimated Incoming Infection,0.245,0.8,0.42,0.275,0.338,4.225,9.841500000000002,0.8995000000000001,0.24400000000000002,0.1575,0.03,17.4755
0119 The University of Exeter Estimated Incoming Infection,0.34299999999999997,1.875,0.78,0.5335,1.3195000000000001,1.54,6.3180000000000005,3.1395000000000004,4.5840000000000005,1.7745,0.185,22.392
0017 Falmouth University Estimated Incoming Infection,0.196,0.95,0.36,0.242,0.5135000000000001,0.455,1.6470000000000002,0.7455000000000002,1.6,0.336,0.03,7.075
0229 The National Film and Television School Estimated Incoming Infection,0.0,0.025,0.015,0.011000000000000001,0.013000000000000001,0.015,0.22950000000000004,0.0245,0.008,0.0,0.005,0.3460000000000001
0106 Glasgow Caledonian University Estimated Incoming Infection,0.098,0.3,0.105,0.022000000000000002,0.0325,0.045,0.3105,0.049,0.028000000000000004,0.0315,13.84,14.8615
0097 Glasgow School of Art Estimated Incoming Infection,0.147,0.325,0.15,0.0275,0.026000000000000002,0.045,0.3375,0.049,0.036000000000000004,0.0315,0.925,2.0995
0168 The University of Glasgow Estimated Incoming Infection,1.715,3.125,0.99,0.154,0.20800000000000002,0.285,1.4445000000000001,0.3185,0.18,0.18899999999999997,16.72,25.329
0054 University of Gloucestershire Estimated Incoming Infection,0.147,0.625,0.285,0.275,1.2610000000000001,0.355,0.6480000000000001,0.5635000000000001,3.2640000000000002,1.2075,0.015,8.646
0087 Glyndŵr University Estimated Incoming Infection,0.049,2.775,0.075,0.022000000000000002,0.52,0.025,0.17550000000000002,0.014000000000000002,0.016,8.021999999999998,0.0,11.693499999999998
0131 Goldsmiths College Estimated Incoming Infection,0.2695,1.025,0.39,0.17600000000000002,0.2535,0.54,13.095,0.623,0.312,0.1575,0.05,16.8915
0336 Gower College Swansea Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.0,0.2625
0059 The University of Greenwich Estimated Incoming Infection,0.2205,0.575,0.375,0.1815,0.17550000000000002,1.2,22.626000000000005,2.0755,0.192,0.11549999999999999,0.03,27.766500000000004
0208 Guildhall School of Music and Drama Estimated Incoming Infection,0.0245,0.15,0.135,0.0275,0.0325,0.09,0.675,0.09450000000000001,0.044000000000000004,0.042,0.03,1.3450000000000002
0018 Harper Adams University Estimated Incoming Infection,0.5635,1.85,1.185,0.638,0.8190000000000001,0.59,0.3105,0.392,0.41200000000000003,0.6825,0.255,7.697500000000001
0352 Hartpury University Estimated Incoming Infection,0.0735,0.2,0.105,0.0825,0.31200000000000006,0.08,0.16200000000000003,0.18200000000000002,0.48,0.32549999999999996,0.015,2.0175
0171 Heriot-Watt University Estimated Incoming Infection,0.7105,1.075,0.375,0.066,0.0845,0.14,0.43200000000000005,0.11900000000000001,0.052000000000000005,0.0735,5.205,8.3325
0060 University of Hertfordshire Estimated Incoming Infection,0.34299999999999997,1.0,0.45,0.561,0.39649999999999996,7.88,18.900000000000002,1.3475,0.256,0.168,0.06,31.362
0061 The University of Huddersfield Estimated Incoming Infection,0.8575,11.675,28.56,0.385,0.31200000000000006,0.215,0.49950000000000006,0.12250000000000001,0.05600000000000001,0.21,0.025,42.917500000000004
0120 The University of Hull Estimated Incoming Infection,2.1315,3.875,27.615,1.0395,0.4485,0.545,1.4985000000000002,0.30800000000000005,0.11200000000000002,0.147,0.035,37.754999999999995
"0132 Imperial College of Science, Technology and Medicine Estimated Incoming Infection",0.637,2.375,0.93,0.3465,0.5265,0.835,10.0035,1.1165,0.396,0.483,0.205,17.854
0121 Keele University Estimated Incoming Infection,0.588,6.9,1.305,0.6655,5.7135,0.575,2.2950000000000004,0.511,0.26,0.525,0.04,19.377999999999997
0122 The University of Kent Estimated Incoming Infection,0.294,1.0,0.42,0.3575,0.364,2.105,12.8925,3.8360000000000003,0.35600000000000004,0.19949999999999998,0.025,21.8495
0134 King's College London Estimated Incoming Infection,0.9309999999999999,2.925,1.2,0.517,0.8320000000000001,1.715,29.106000000000005,2.289,0.768,0.5355,0.17,40.98850000000001
0063 Kingston University Estimated Incoming Infection,0.46549999999999997,0.925,0.495,0.1925,0.26,0.7,22.221000000000004,1.9425000000000003,0.42800000000000005,0.2415,0.03,27.901000000000003
0123 The University of Lancaster Estimated Incoming Infection,1.2985,21.85,2.49,0.451,0.8385000000000001,0.505,1.5525,0.49000000000000005,0.252,0.693,0.085,30.505500000000005
0211 Leeds Arts University Estimated Incoming Infection,0.5635,1.625,1.62,0.1485,0.091,0.125,0.29700000000000004,0.0875,0.048,0.0735,0.015,4.694
0064 Leeds Beckett University Estimated Incoming Infection,6.5415,18.05,31.245,1.7545,0.9035000000000001,0.89,1.4175,0.47950000000000004,0.316,0.4935,0.105,62.196
0351 Leeds College of Music Estimated Incoming Infection,0.2205,0.775,0.84,0.121,0.0975,0.105,0.2565,0.07350000000000001,0.052000000000000005,0.042,0.02,2.603
0124 The University of Leeds Estimated Incoming Infection,5.586,20.6,20.955,2.1615,1.8784999999999998,2.13,7.7085,1.8585000000000003,0.82,0.8295,0.155,64.6825
0040 Leeds Trinity University Estimated Incoming Infection,0.8575,1.675,6.885,0.1815,0.091,0.115,0.1215,0.045500000000000006,0.028000000000000004,0.0525,0.01,10.0625
0125 The University of Leicester Estimated Incoming Infection,0.6859999999999999,2.975,1.74,3.3110000000000004,1.8655000000000002,1.305,6.129000000000001,0.9275000000000001,0.32,0.39899999999999997,0.025,19.683
0062 The University of Lincoln Estimated Incoming Infection,1.0534999999999999,2.5,7.635,5.9675,0.8320000000000001,2.825,1.3365,0.56,0.14400000000000002,0.23099999999999998,0.015,23.0995
0023 Liverpool Hope University Estimated Incoming Infection,0.34299999999999997,15.15,0.54,0.1265,0.3835,0.06,0.21600000000000003,0.05250000000000001,0.036000000000000004,0.32549999999999996,0.01,17.243000000000002
0065 Liverpool John Moores University Estimated Incoming Infection,1.225,69.175,2.715,0.5775,1.6965000000000001,0.315,0.7560000000000001,0.2765,0.18400000000000002,3.003,0.035,79.95849999999999
0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,0.0735,1.075,0.18,0.055,0.091,0.035,0.1215,0.038500000000000006,0.02,0.0735,0.015,1.7779999999999996
0126 The University of Liverpool Estimated Incoming Infection,2.058,39.175,5.31,1.1825,2.5545,0.96,3.3480000000000003,1.0675000000000001,0.636,2.1,0.085,58.4765
0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,0.0245,0.5,0.045,0.011000000000000001,0.013000000000000001,0.01,0.054000000000000006,0.0175,0.012,0.0315,0.015,0.7334999999999999
0334 Grŵp Llandrillo Menai Estimated Incoming Infection,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9295,0.0,2.9795
