,Unnamed: 0,Total Regions,Total Regions from lower,Total Regions from upper,North East,North East from lower,North East from upper,North West,North West from lower,North West from upper,Yorkshire and The Humber,Yorkshire and The Humber from lower,Yorkshire and The Humber from upper,East Midlands,East Midlands from lower,East Midlands from upper,West Midlands,West Midlands from lower,West Midlands from upper,East of England,East of England from lower,East of England from upper,London,London from lower,London from upper,South East,South East from lower,South East from upper,South West,South West from lower,South West from upper,Wales,Wales from lower,Wales from upper,Scotland,Scotland from lower,Scotland from upper
10,0184 Queen's University Belfast Estimated Incoming Infection,14.9893953466,10.849116277200002,20.877767441800003,1.3060465117500002,0.90418604625,1.8920930235,4.224,3.3890232552,5.206325581600001,0.90418604625,0.6530232555000001,1.2725581395,0.8840930228999998,0.6831627903,1.1653953489,0.8483720929999999,0.602790698,1.205581395,0.79590697645,0.5905116278000001,1.104,2.9536744176,2.170046511,4.0989767445,1.3931162778,1.044837209,1.9155348836000001,0.7813953490000001,0.46883720939999995,1.2502325584,0.5079069768500001,0.203162791,0.9577674418000001,0.390697675,0.13953488375,0.809302325
11,0127 Birkbeck College Estimated Incoming Infection,100.44725577845,73.76595346805001,139.48018605540005,0.34827906979999995,0.241116279,0.5045581396,0.96,0.770232558,1.183255814,0.66306976725,0.4788837207,0.9332093023,0.5402790695499999,0.41748837185,0.7121860465500001,0.7635348836999999,0.5425116282,1.0850232555,4.32558139375,3.2093023250000003,6.0,87.6803720632,64.41823253950001,121.67888373024999,4.286511624,3.2148837200000004,5.893953487999999,0.6139534885000001,0.3683720931000001,0.9823255816,0.23441860469999998,0.093767442,0.4420465116,0.031255814,0.0111627907,0.064744186
12,0052 Birmingham City University Estimated Incoming Infection,193.4143255609,138.78362794404998,272.38548832145,1.3060465117500002,0.90418604625,1.8920930235,10.848,8.7036279054,13.370790698199999,5.24427906825,3.787534881900001,7.380837209099998,16.45395348175,12.714418597249999,21.689302326750003,130.9886511592,93.0708837712,186.141767388,5.1214883702,3.799813952800001,7.104,10.611348833600001,7.796093021000002,14.7259534895,5.679627901799999,4.259720928999999,7.8094883716,4.46511628,2.679069768,7.144186048,2.4613953493500005,0.984558141,4.6414883718,0.234418605,0.08372093024999999,0.485581395
13,0110 The University of Birmingham Estimated Incoming Infection,210.18976739985,152.02827906870002,293.74213951580003,4.0052093027,2.7728372085000004,5.802418605400001,29.568,23.7231627864,36.4442790712,12.357209298750002,8.924651158500001,17.391627906500002,19.007999992349998,14.687999991449999,25.056000001350004,63.58548837034999,45.1791628151,90.35832555525002,14.3955348784,10.6805581376,19.968,30.1931162688,22.182697668000003,41.900651165999996,19.58399998215,14.687999995750001,26.927999998299995,11.02325581625,6.61395348975,17.637209306,6.1730232571000005,2.469209306,11.640558138800001,0.296930233,0.10604651165,0.615069767
14,0200 University College Birmingham Estimated Incoming Infection,27.978418601749997,20.05730233105,39.430325574,0.17413953489999998,0.1205581395,0.2522790698,1.44,1.155348837,1.774883721,0.8439069765,0.6094883718,1.1877209301999998,2.30846511535,1.7838139524500003,3.04297674435,19.130790697149997,13.5929302399,27.185860457249998,0.65748837185,0.4878139534000001,0.912,1.8597209296000001,1.366325581,2.5808372095,0.61618604595,0.46213953475,0.8472558138999999,0.5023255815000001,0.3013953489,0.8037209303999999,0.42976744195,0.171906977,0.8104186045999999,0.015627907,0.005581395350000001,0.032372093
15,0007 Bishop Grosseteste University Estimated Incoming Infection,22.3490232478,16.917209293800006,30.0781395357,0.17413953489999998,0.1205581395,0.2522790698,0.48,0.385116279,0.591627907,4.88260464975,3.5263255797000004,6.8718139533,14.734883715,11.386046505,19.423255815,0.2545116279,0.1808372094,0.3616744185,1.41879069715,1.0526511626,1.968,0.10939534880000001,0.08037209299999999,0.1518139535,0.1607441859,0.1205581395,0.2210232558,0.0558139535,0.033488372100000004,0.08930232560000001,0.07813953490000003,0.031255814,0.1473488372,0.0,0.0,0.0
16,0049 The University of Bolton Estimated Incoming Infection,111.12223255575,88.07999998355001,139.1531162835,0.6094883721500001,0.42195348825,0.8829767443000001,100.512,80.6433488226,123.8868837258,5.063441859,3.656930230800001,7.1263255812,1.0805581391,0.8349767437000001,1.4243720931000001,1.0604651162499998,0.7534883724999999,1.50697674375,0.4844651161,0.35944186040000004,0.672,0.8204651159999998,0.6027906975,1.13860465125,0.40186046475000003,0.30139534875,0.5525581395,0.3627906977500001,0.21767441865000006,0.5804651164,0.66418604665,0.265674419,1.2524651161999998,0.062511628,0.0223255814,0.129488372
17,0197 The Arts University Bournemouth Estimated Incoming Infection,19.1877209242,13.466790696050005,27.630139535949997,0.26120930235,0.18083720925,0.3784186047,0.8639999999999999,0.6932093022000001,1.0649302326,0.42195348825,0.3047441859,0.5938604650999999,0.8349767438500001,0.64520930195,1.10065116285,1.1028837209,0.7836279074,1.5672558134999999,1.5572093017500002,1.1553488370000002,2.16,3.9382325568,2.8933953480000003,5.465302326000001,5.1973953441,3.8980465105,7.1464186042,4.548837210249999,2.72930232615,7.278139536399999,0.42976744195,0.171906977,0.8104186045999999,0.031255814,0.0111627907,0.064744186
18,0050 Bournemouth University Estimated Incoming Infection,92.72148834309999,64.30883720235002,134.8900465195,0.5224186047,0.3616744185,0.7568372094,2.4,1.925581395,2.9581395350000004,1.0850232555,0.7836279065999999,1.5270697673999998,2.01376744105,1.5560930223500002,2.65451162805,3.09655813945,2.2001860477,4.40037209175,6.747906974249999,5.006511627000001,9.36,18.1596279008,13.341767438,25.201116280999997,28.157023230150003,21.11776743575,38.7159069743,29.02325582,17.413953492,46.437209311999986,1.4065116282000003,0.562604652,2.6522790696,0.109395349,0.03906976745,0.22660465100000002
19,0111 The University of Bradford Estimated Incoming Infection,96.22995346655,70.93730229790003,132.2299534866,1.3931162791999998,0.964465116,2.0182325584,18.912,15.1735813926,23.310139535799998,69.26065114274999,50.02158137130001,97.4779534857,1.5226046505500002,1.1765581388500002,2.00706976755,1.2725581395,0.904186047,1.8083720925,0.7266976741500001,0.5391627906,1.008,1.914418604,1.4065116275,2.65674418625,0.5893953483,0.4420465115,0.8104186045999999,0.2790697675,0.16744186049999998,0.446511628,0.3125581396000001,0.125023256,0.5893953488,0.046883721,0.016744186050000002,0.097116279
20,0051 The University of Brighton Estimated Incoming Infection,121.85525575135,89.1750697466,170.0539534889,2.7862325583999996,1.928930232,4.0364651168,4.512,3.6200930226,5.561302325800001,2.59199999925,1.8719999991000005,3.6479999999,3.8310697658999993,2.9603720913,5.0500465119,3.09655813945,2.2001860477,4.40037209175,11.800186042149999,8.754976742600004,16.368,33.9672558024,24.9555348765,47.13823256175,51.0630697209,38.2973023145,70.2117209258,6.5581395362500015,3.93488372175,10.493023258,1.4455813956499999,0.578232559,2.7259534882,0.203162791,0.07255813955,0.4208372090000001
21,0337 The University College of Osteopathy Estimated Incoming Infection,3.64130232415,2.6723720923500003,5.06009302345,0.0,0.0,0.0,0.096,0.0770232558,0.1183255814,0.06027906975,0.043534883700000006,0.0848372093,0.0982325581,0.0759069767,0.1294883721,0.0848372093,0.0602790698,0.1205581395,0.34604651149999993,0.25674418600000004,0.48,2.3519999992,1.7279999995,3.26400000025,0.5090232553499999,0.3817674417500001,0.6999069766999999,0.0558139535,0.033488372100000004,0.08930232560000001,0.039069767450000015,0.015627907,0.0736744186,0.0,0.0,0.0
22,0112 The University of Bristol Estimated Incoming Infection,152.09972089605003,106.6973023141,218.137674425,3.8310697678,2.652279069,5.5501395356,18.72,15.019534880999998,23.073488373000004,6.811534881749999,4.9194418581,9.586604650899998,7.121860462249999,5.503255810750001,9.387906977250001,9.7562790695,6.9320930270000005,13.8641860425,10.0353488335,7.4455813939999995,13.92,39.65581394,29.1348837125,55.03255814375,22.0755348636,16.556651158,30.353860463199997,24.6139534935,14.768372096100002,39.3823255896,8.868837211150003,3.547534889,16.724093022199998,0.6094883729999999,0.21767441865,1.262511627
23,0113 Brunel University London Estimated Incoming Infection,95.64055810459999,70.0889302145,133.0169302393,0.43534883725,0.30139534875,0.6306976745,2.3040000000000003,1.8485581392,2.8398139536,0.90418604625,0.6530232555000001,1.2725581395,1.3752558133999997,1.0626976738,1.8128372094,1.65432558135,1.1754418611,2.35088372025,5.778976742049999,4.287627906200001,8.016,71.927441836,52.8446511475,99.81767442625,8.894511619800001,6.670883719,12.229953487599998,1.5069767445,0.9041860467,2.4111627912,0.7813953490000001,0.31255814,1.4734883719999998,0.078139535,0.02790697675,0.161860465
