,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0337 The University College of Osteopathy Estimated Incoming Inf,0.0,0.0025,0.0035000000000000005,0.004,0.004,0.03,0.1075,0.038000000000000006,0.005,0.0025,0.0,0.19700000000000004
0112 The University of Bristol Estimated Incoming Inf,0.08800000000000001,0.4875,0.3955,0.29,0.46,0.87,1.8125,1.6480000000000001,2.205,0.5675,0.078,8.902
0113 Brunel University London Estimated Incoming Inf,0.01,0.06,0.05250000000000001,0.05600000000000001,0.078,0.501,3.2875,0.664,0.135,0.05,0.01,4.903999999999999
0009 Buckinghamshire New University Estimated Incoming Inf,0.024,0.2475,0.1505,0.128,0.312,0.66,1.79,1.23,0.16,0.045,0.018000000000000002,4.765
0203 The University of Buckingham Estimated Incoming Inf,0.006,0.025,0.038500000000000006,0.052000000000000005,0.052000000000000005,0.213,0.235,0.316,0.055,0.0125,0.01,1.0150000000000001
0114 The University of Cambridge Estimated Incoming Inf,0.13,0.4375,0.49700000000000005,0.27,0.27,1.554,1.61,1.016,0.4625,0.15,0.12200000000000001,6.519000000000001
0188 The Institute of Cancer Research Estimated Incoming Inf,0.0,0.0025,0.0,0.002,0.0,0.009,0.07,0.018000000000000002,0.0025,0.0025,0.0,0.10650000000000001
0012 Canterbury Christ Church University Estimated Incoming Inf,0.01,0.04,0.035,0.04,0.032,0.6629999999999999,1.35,3.582,0.0725,0.0175,0.008,5.8500000000000005
0179 Cardiff University Estimated Incoming Inf,0.036000000000000004,0.3075,0.20650000000000002,0.2,0.628,0.435,0.6475,1.2160000000000002,2.1375,5.33,0.03,11.174
0089 Cardiff Metropolitan University Estimated Incoming Inf,0.01,0.075,0.05600000000000001,0.046000000000000006,0.19,0.09,0.0675,0.2,0.745,3.025,0.014000000000000002,4.5185
0053 The University of Central Lancashire Estimated Incoming Inf,0.09,7.9375,0.637,0.13,0.19,0.174,0.1775,0.132,0.105,0.1025,0.04,9.715499999999999
0011 University of Chester Estimated Incoming Inf,0.06,3.4725,0.35350000000000004,0.14400000000000002,0.6940000000000001,0.147,0.105,0.114,0.1,0.88,0.014000000000000002,6.084
0082 The University of Chichester Estimated Incoming Inf,0.008,0.03,0.035,0.057999999999999996,0.046000000000000006,0.174,0.155,1.436,0.175,0.03,0.006,2.1529999999999996
"0115 City, University of London Estimated Incoming Inf",0.014000000000000002,0.08,0.05600000000000001,0.057999999999999996,0.068,0.618,4.515,0.42200000000000004,0.1025,0.03,0.028000000000000004,5.991499999999999
0199 Conservatoire for Dance and Drama Estimated Incoming Inf,0.014000000000000002,0.0325,0.05600000000000001,0.018000000000000002,0.02,0.048,0.1175,0.068,0.05,0.02,0.014000000000000002,0.458
0201 Courtauld Institute of Art Estimated Incoming Inf,0.0,0.0075,0.0035000000000000005,0.004,0.004,0.015,0.0625,0.02,0.0175,0.0025,0.0,0.1365
0056 Coventry University Estimated Incoming Inf,0.038000000000000006,0.24,0.5285000000000001,0.792,4.042,0.897,2.0625,0.7460000000000001,0.29,0.1175,0.012,9.7655
0002 Cranfield University Estimated Incoming Inf,0.012,0.06,0.05250000000000001,0.05600000000000001,0.06,0.198,0.165,0.21600000000000003,0.2975,0.03,0.022000000000000002,1.169
0206 University for the Creative Arts Estimated Incoming Inf,0.006,0.0375,0.045500000000000006,0.04,0.052000000000000005,0.204,0.44,0.778,0.0975,0.0275,0.01,1.738
0038 University of Cumbria Estimated Incoming Inf,0.15200000000000002,1.9025,0.21350000000000002,0.052000000000000005,0.04,0.063,0.2775,0.046000000000000006,0.0475,0.0275,0.068,2.8894999999999995
0068 De Montfort University Estimated Incoming Inf,0.046000000000000006,0.2775,0.40950000000000003,3.04,1.034,1.071,1.2025,0.508,0.1875,0.0925,0.014000000000000002,7.8825
0057 University of Derby Estimated Incoming Inf,0.046000000000000006,0.2525,0.6580000000000001,3.4240000000000004,1.04,0.456,0.19,0.20199999999999999,0.1275,0.0575,0.014000000000000002,6.467500000000001
0172 The University of Dundee Estimated Incoming Inf,0.057999999999999996,0.1025,0.07350000000000001,0.028000000000000004,0.028000000000000004,0.066,0.0775,0.06,0.03,0.015,3.4160000000000004,3.9545000000000003
0116 University of Durham Estimated Incoming Inf,0.796,0.6175,0.7945,0.268,0.258,0.795,0.91,0.9,0.3875,0.13,0.09200000000000001,5.9485
0117 The University of East Anglia Estimated Incoming Inf,0.046000000000000006,0.115,0.203,0.266,0.11800000000000001,4.599,0.9625,0.728,0.195,0.0425,0.018000000000000002,7.293000000000001
