,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Total Regions
0156 The University of Oxford Estimated Incoming Antibody Pos,15.569583334250002,75.89925000315,27.649999998,29.717166668699996,68.3876666634,84.49050000465002,632.41475,217.5133333176,47.084,,1198.7262499897502
0230 Plymouth College of Art Estimated Incoming Antibody Pos,0.28308333335,1.6063333333999998,0.6912499999499999,1.4615000000999998,3.1402499998499995,3.0283333335000004,6.478,6.22124999955,29.23,,52.139999999699995
0073 University of Plymouth Estimated Incoming Antibody Pos,3.6800833335500003,23.291833334299998,8.2949999994,16.5636666678,46.7548333311,40.882500002250005,128.75025,90.3233333268,361.66200000000003,,720.2034999952
0074 The University of Portsmouth Estimated Incoming Antibody Pos,3.1139166668500002,12.0475000005,5.29958333295,16.80725000115,33.84491666504999,96.60383333865002,560.3470000000001,455.99458330035,51.824000000000005,,1235.8825833055002
"0100 Queen Margaret University, Edinburgh Estimated Incoming Antibody Pos",3.1139166668500002,8.43325000035,1.8433333332000001,1.7050833334499997,2.0934999998999997,2.4226666668000005,12.956,2.99541666645,1.7380000000000002,,37.301166667000004
0139 Queen Mary University of London Estimated Incoming Antibody Pos,5.661666667,28.914000001199998,10.368749999250001,13.397083334249999,26.517666665399997,71.46866667060002,1341.75575,64.74708332864999,14.378,,1577.20866666635
0030 Ravensbourne University London Estimated Incoming Antibody Pos,0.5661666667,2.81108333345,0.9216666666000001,2.1922500001499996,2.7913333331999994,18.170000001000002,204.86675,15.89874999885,2.212,,250.42999999994998
0157 The University of Reading Estimated Incoming Antibody Pos,3.1139166668500002,18.87441666745,8.52541666605,21.19175000145,46.40591666445,79.94800000440001,363.57775000000004,223.9649999838,51.982,,817.5841666544501
0104 The Robert Gordon University Estimated Incoming Antibody Pos,0.5661666667,1.20475000005,0.6912499999499999,0.4871666667,0.6978333332999999,1.2113333334000003,5.6682500000000005,0.6912499999499999,0.316,,11.534000000050002
0031 Roehampton University Estimated Incoming Antibody Pos,1.1323333334,19.2760000008,3.6866666664000003,14.127833334299998,73.9703333298,42.093833335650004,1188.713,62.2124999955,6.794,,1412.0064999958502
0032 Rose Bruford College of Theatre and Performance Estimated Incoming Antibody Pos,0.5661666667,3.6142500001499998,1.61291666655,1.4615000000999998,2.44241666655,3.6340000002000004,20.24375,5.29958333295,1.58,,40.4545833332
0033 Royal Academy of Music Estimated Incoming Antibody Pos,0.28308333335,3.2126666667999997,0.9216666666000001,1.7050833334499997,1.0467499999499998,2.7255000001500003,18.62425,3.91708333305,1.58,,34.01608333335
0195 Royal Agricultural University Estimated Incoming Antibody Pos,0.8492500000500001,2.81108333345,2.07374999985,4.14091666695,6.280499999699999,7.873666667100001,9.717,8.7558333327,9.322000000000001,,51.8239999998
0003 Royal College of Art Estimated Incoming Antibody Pos,0.28308333335,1.6063333333999998,0.6912499999499999,0.7307500000499999,1.7445833332499998,3.0283333335000004,66.3995,3.91708333305,1.264,,79.66491666655001
0034 Royal College of Music Estimated Incoming Antibody Pos,0.28308333335,2.81108333345,0.6912499999499999,0.9743333334,1.3956666665999997,2.7255000001500003,21.0535,2.99541666645,1.106,,34.035833333350006
0101 Royal Conservatoire of Scotland Estimated Incoming Antibody Pos,0.5661666667,2.4095000001,1.15208333325,0.7307500000499999,0.6978333332999999,1.2113333334000003,4.8585,1.3824999998999998,0.47400000000000003,,13.4826666667
0010 The Royal Central School of Speech and Drama Estimated Incoming Antibody Pos,0.5661666667,2.81108333345,1.3824999998999998,1.7050833334499997,2.44241666655,5.4510000003000005,37.2485,6.68208333285,2.0540000000000003,,60.342833333200005
0141 Royal Holloway and Bedford New College Estimated Incoming Antibody Pos,2.2646666668,11.2443333338,5.529999999599999,7.7946666672,16.050166665899997,49.967500002750015,485.04025,118.8949999914,18.802,,715.5885833274501
0035 Royal Northern College of Music Estimated Incoming Antibody Pos,0.8492500000500001,13.25225000055,2.53458333315,2.1922500001499996,2.7913333331999994,2.4226666668000005,8.0975,2.99541666645,0.9480000000000001,,36.08325000035
0143 The Royal Veterinary College Estimated Incoming Antibody Pos,1.6985000001000001,8.031666667,4.37791666635,5.602416667049999,5.582666666399999,19.684166667750002,51.824,18.8941666653,5.846,,121.54149999994999
0173 The University of St Andrews Estimated Incoming Antibody Pos,7.07708333375,25.701333334399997,9.6774999993,8.52541666725,9.7696666662,18.170000001000002,77.736,25.3458333315,5.53,,187.5328333334
"0145 St George's, University of London Estimated Incoming Antibody Pos",1.41541666675,6.82691666695,2.3041666665,3.4101666668999995,7.327249999649999,16.3530000009,412.9725,42.16624999695,4.1080000000000005,,496.88366666460007
0194 St Mary's University College Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Antibody Pos",2.2646666668,5.22058333355,2.53458333315,2.9230000001999996,4.5359166664499995,24.52950000135,412.9725,56.912916662549996,5.53,,517.42366666405
0158 The University of Salford Estimated Incoming Antibody Pos,17.268083334350003,1124.43333338,55.530416662650005,28.255666668599996,45.3591666645,14.233166667450002,40.4875,14.977083332249999,5.846,,1346.3904167097999
0146 SOAS University of London Estimated Incoming Antibody Pos,1.41541666675,5.22058333355,2.3041666665,2.67941666685,5.23374999975,12.416166667350002,281.793,15.89874999885,3.95,,330.9112499996
0175 SRUC Estimated Incoming Antibody Pos,0.28308333335,0.40158333334999996,0.0,0.0,0.0,0.30283333335000007,0.80975,0.0,0.158,,1.95525000005
0075 Sheffield Hallam University Estimated Incoming Antibody Pos,31.705333335200002,222.07558334254998,600.4658332899,292.78716668669995,95.6031666621,65.4120000036,76.92625,30.4149999978,11.534,,1426.9243333178501
0159 The University of Sheffield Estimated Incoming Antibody Pos,33.4038333353,215.2486666756,230.41666665,128.85558334215,101.53474999515,105.08316667245,235.63725000000002,83.41083332730001,26.702,,1160.29274999795
