,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0160 The University of Southampton Estimated Incoming Infection,0.1575,1.224,0.455,0.455,0.54,1.2375,6.486000000000001,7.01,1.6555000000000002,1.4175,0.07,20.708
0077 Staffordshire University Estimated Incoming Infection,0.147,7.3919999999999995,0.7410000000000001,0.884,6.281999999999999,0.315,0.6785000000000001,0.445,0.18200000000000002,0.875,0.02,17.961499999999997
0174 The University of Stirling Estimated Incoming Infection,0.315,0.7439999999999999,0.234,0.0845,0.0315,0.072,0.253,0.13,0.049,0.105,7.895,9.913
0014 University of St Mark and St John Estimated Incoming Infection,0.0105,0.192,0.091,0.052000000000000005,0.0495,0.058499999999999996,0.3105,0.195,1.4210000000000003,0.245,0.005,2.6300000000000003
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.011500000000000002,0.0,0.0,0.0,0.0,0.011500000000000002
0169 The University of Strathclyde Estimated Incoming Infection,0.126,0.696,0.195,0.0585,0.0495,0.08549999999999999,0.253,0.12,0.042,0.1225,16.4,18.148
0210 University of Suffolk Estimated Incoming Infection,0.021,0.12,0.065,0.07800000000000001,0.0225,3.9555000000000002,4.1515,0.17,0.0245,0.0175,0.0,8.6255
0078 The University of Sunderland Estimated Incoming Infection,17.01,0.696,0.754,0.10400000000000001,0.045,0.2475,5.635,0.175,0.0245,0.0525,0.045,24.788500000000003
0161 The University of Surrey Estimated Incoming Infection,0.1365,0.96,0.338,0.2925,0.22949999999999998,0.819,6.9,5.16,0.5145000000000001,0.5774999999999999,0.05,15.977500000000001
0162 The University of Sussex Estimated Incoming Infection,0.126,0.7439999999999999,0.325,0.273,0.22949999999999998,1.1205,7.8660000000000005,5.85,0.6615000000000001,0.49,0.04,17.725499999999997
0180 Swansea University Estimated Incoming Infection,0.063,1.8,0.403,0.429,0.8234999999999999,0.495,2.2425,1.945,1.4525,32.2,0.03,41.883500000000005
0079 Teesside University Estimated Incoming Infection,25.8405,1.8479999999999999,3.9,0.247,0.144,0.162,0.46,0.185,0.059500000000000004,0.2975,0.07,33.213499999999996
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.0315,0.21599999999999997,0.10400000000000001,0.065,0.036,0.08549999999999999,0.5175,0.185,0.0665,0.07,0.035,1.412
