,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0186 The University of Wales (central functions) Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Infection,2.0305,13.63,6.489,18.941999999999997,43.6245,29.164,112.959,48.59799999999999,5.4175,3.1025,1.0375,284.9945000000001
"0081 University of the West of England, Bristol Estimated Incoming Infection",1.1135000000000002,6.297999999999999,2.835,6.888,16.8275,12.052,34.23,62.792,80.7125,19.38,0.5395,243.668
0105 The University of the West of Scotland Estimated Incoming Infection,0.3275,0.564,0.252,0.32799999999999996,0.254,0.644,10.106,0.7519999999999999,0.1375,0.085,119.1465,132.59650000000002
0080 The University of West London Estimated Incoming Infection,0.655,2.162,1.197,2.4599999999999995,2.1590000000000003,9.016,174.736,39.198,1.4575,0.7225,0.2905,234.0535
0083 The University of Westminster Estimated Incoming Infection,0.786,3.6659999999999995,1.5119999999999998,2.87,2.7305,18.584,283.457,25.003999999999998,1.375,0.5525,0.2075,340.7445
0021 The University of Winchester Estimated Incoming Infection,0.3275,1.0339999999999998,0.693,2.1319999999999997,1.9685,8.28,13.528999999999998,82.53199999999998,7.562500000000001,0.595,0.08299999999999999,118.73649999999998
0085 The University of Wolverhampton Estimated Incoming Infection,1.6375,5.263999999999999,2.331,10.578,187.5155,4.508,19.070999999999998,6.3919999999999995,1.8150000000000004,1.0625,0.33199999999999996,240.50649999999996
0046 University of Worcester Estimated Incoming Infection,0.393,2.538,1.197,4.1819999999999995,78.994,4.6,8.312999999999999,8.271999999999998,6.9025,3.0175,0.16599999999999998,118.575
0189 Writtle University College Estimated Incoming Infection,0.0,0.18799999999999997,0.18899999999999997,0.24599999999999997,0.254,7.452000000000001,2.1189999999999998,1.9739999999999998,0.1375,0.0425,0.041499999999999995,12.6435
0013 York St John University Estimated Incoming Infection,14.213500000000002,11.562000000000001,41.516999999999996,7.954,2.032,4.324000000000001,1.956,1.88,0.33,0.425,0.249,86.4425
0164 The University of York Estimated Incoming Infection,12.1175,32.523999999999994,43.722,19.843999999999998,10.8585,30.728,44.01,33.37,3.3825,2.0825,1.079,233.71800000000002
Total Estimated Incoming Infection,787.1790000000001,3266.406,1491.588,1715.7679999999998,1862.2645000000002,2538.4640000000004,9662.476999999999,4129.9839999999995,657.03,752.845,1211.2604999999999,28075.266
