,MSOA Code,All Ages,geography code,num_students,student_prop
6114,E02000307,10080,E02000307,890,0.0882936507936508
6115,E02000308,8521,E02000308,687,0.08062433986621288
6116,E02000309,12410,E02000309,1006,0.08106365834004835
6117,E02000311,10863,E02000311,769,0.07079075761760104
6118,E02000312,11774,E02000312,830,0.07049430949549855
6119,E02006793,10192,E02006793,815,0.0799646781789639
6120,E02000313,7470,E02000313,548,0.07336010709504685
6121,E02000314,16074,E02000314,1066,0.06631827796441458
6122,E02000315,9649,E02000315,768,0.07959374028396725
6123,E02000316,15129,E02000316,1063,0.07026240994117258
6124,E02000317,8166,E02000317,835,0.10225324516287043
6125,E02000318,10520,E02000318,1276,0.12129277566539924
6126,E02000319,11701,E02000319,1114,0.09520553798820613
6127,E02000320,7330,E02000320,498,0.0679399727148704
6128,E02000321,7703,E02000321,708,0.09191224198364274
6129,E02000323,11331,E02000323,1324,0.11684758626776101
6130,E02000324,7934,E02000324,666,0.08394252583816486
6131,E02000326,7457,E02000326,559,0.07496312189888696
6132,E02000327,7129,E02000327,627,0.08795062421096927
6133,E02000328,6870,E02000328,437,0.0636098981077147
6134,E02000329,6421,E02000329,444,0.06914810777137517
6135,E02000331,8364,E02000331,718,0.085844093735055
6136,E02000332,7619,E02000332,436,0.05722535765848537
6137,E02000333,6484,E02000333,299,0.04611351017890191
6138,E02000334,6619,E02000334,432,0.06526665659465176
6139,E02000335,6832,E02000335,364,0.05327868852459016
6140,E02000337,8265,E02000337,506,0.061222020568663035
6141,E02000339,6307,E02000339,336,0.05327413984461709
6142,E02000340,6667,E02000340,373,0.05594720263986801
6143,E02000341,8218,E02000341,491,0.05974689705524459
6144,E02000342,6208,E02000342,1419,0.22857603092783504
6145,E02000343,6916,E02000343,377,0.05451127819548872
6146,E02000344,6547,E02000344,400,0.061096685504811364
6147,E02006786,7459,E02006786,616,0.0825847968896635
6148,E02006927,10462,E02006927,560,0.05352705027719366
6149,E02006928,12139,E02006928,1533,0.12628717357278194
6150,E02006929,13019,E02006929,719,0.055226975958214915
6151,E02006930,9127,E02006930,629,0.06891640188451846
6152,E02006931,9806,E02006931,712,0.07260860697532123
6153,E02000345,9679,E02000345,746,0.07707407790060956
6154,E02000346,8177,E02000346,727,0.0889079124373242
6155,E02000347,8858,E02000347,651,0.07349288778505306
6156,E02000348,9051,E02000348,670,0.07402496961661695
6157,E02000350,10055,E02000350,757,0.07528592739930383
6158,E02000351,9853,E02000351,802,0.08139652897594642
6159,E02000352,7232,E02000352,542,0.07494469026548672
6160,E02000353,8181,E02000353,568,0.0694291651387361
6161,E02000354,10661,E02000354,798,0.07485226526592252
6162,E02000355,9260,E02000355,721,0.07786177105831533
6163,E02000356,7411,E02000356,502,0.06773714748347051
6164,E02000357,6553,E02000357,603,0.09201892263085609
6165,E02000358,11914,E02000358,931,0.0781433607520564
6166,E02000359,6680,E02000359,537,0.08038922155688623
6167,E02000360,12145,E02000360,1018,0.0838205022643063
6168,E02000361,9136,E02000361,648,0.07092819614711034
6169,E02000362,7492,E02000362,547,0.07301121195942338
6170,E02000363,11878,E02000363,990,0.0833473648762418
6171,E02000364,10462,E02000364,746,0.07130567769069011
6172,E02000365,15488,E02000365,1111,0.07173295454545454
6173,E02000366,9274,E02000366,797,0.0859391848177701
6174,E02000367,11712,E02000367,868,0.0741120218579235
6175,E02000368,10641,E02000368,935,0.08786768160887135
6176,E02000369,14682,E02000369,1106,0.07533033646642147
6177,E02000370,10060,E02000370,948,0.09423459244532803
6178,E02000371,16469,E02000371,1983,0.12040803934665129
6179,E02006918,9450,E02006918,631,0.06677248677248677
6180,E02006921,8666,E02006921,666,0.07685206554350335
6181,E02000372,9789,E02000372,843,0.0861170701808152
6182,E02000373,6628,E02000373,676,0.1019915509957755
6183,E02000374,6767,E02000374,624,0.0922122062952564
6184,E02000375,7146,E02000375,529,0.07402742793171005
6185,E02000376,6873,E02000376,524,0.0762403608322421
6186,E02000377,8186,E02000377,754,0.09210847788907892
6187,E02000378,6464,E02000378,490,0.07580445544554455
6188,E02000379,7908,E02000379,497,0.06284774911482044
6189,E02000380,5737,E02000380,559,0.09743768520132473
6190,E02000381,7926,E02000381,490,0.06182185213222306
6191,E02000382,5893,E02000382,457,0.07754963516035975
6192,E02000383,8869,E02000383,1356,0.1528920960649453
6193,E02000384,7453,E02000384,735,0.09861800617201127
6194,E02000385,5870,E02000385,644,0.10971039182282794
6195,E02000386,8039,E02000386,881,0.10959074511755193
6196,E02000387,5980,E02000387,927,0.15501672240802675
6197,E02000388,8692,E02000388,789,0.0907731247123792
6198,E02000389,8509,E02000389,887,0.10424256669408861
6199,E02000390,6316,E02000390,643,0.10180493983533882
6200,E02000391,8072,E02000391,518,0.06417244796828543
6201,E02000392,9483,E02000392,604,0.06369292418011178
6202,E02000393,5928,E02000393,350,0.05904183535762483
6203,E02000394,9284,E02000394,835,0.08993968117190866
6204,E02000395,6251,E02000395,337,0.05391137418013118
6205,E02000396,7080,E02000396,446,0.06299435028248587
6206,E02000397,8561,E02000397,608,0.07101974068449947
6207,E02000398,7865,E02000398,700,0.08900190718372536
6208,E02000400,8098,E02000400,629,0.07767349962953815
6209,E02000401,6604,E02000401,629,0.09524530587522713
6210,E02000402,6612,E02000402,635,0.09603750756200848
6211,E02000403,8217,E02000403,645,0.07849580138736766
6212,E02000404,7738,E02000404,755,0.09757043163608167
6213,E02000405,6398,E02000405,399,0.06236323851203501
6214,E02000406,7176,E02000406,758,0.10562987736900781
6215,E02000407,7609,E02000407,848,0.11144697069260087
6216,E02000408,8446,E02000408,1018,0.12053042860525692
6217,E02000409,6156,E02000409,694,0.11273554256010396
6218,E02000410,6614,E02000410,391,0.05911702449349864
6219,E02000411,10789,E02000411,1050,0.09732134581518213
6220,E02000412,7771,E02000412,842,0.10835156350534036
6221,E02000413,7575,E02000413,446,0.05887788778877888
6222,E02000414,7088,E02000414,656,0.09255079006772009
6223,E02000415,7286,E02000415,626,0.0859181992863025
6224,E02000416,8134,E02000416,503,0.061839193508728796
6225,E02000417,6569,E02000417,370,0.05632516364743492
6226,E02000418,5341,E02000418,321,0.06010110466204831
6227,E02000419,8974,E02000419,779,0.08680632939603299
6228,E02000420,8251,E02000420,695,0.08423221427705732
6229,E02000421,8258,E02000421,874,0.10583676434972149
6230,E02000422,8380,E02000422,774,0.09236276849642004
6231,E02000423,7457,E02000423,726,0.0973581869384471
6232,E02000424,6762,E02000424,502,0.07423839100857735
6233,E02000425,7891,E02000425,525,0.06653149157267774
6234,E02000426,6109,E02000426,380,0.06220330659682436
6235,E02000427,6903,E02000427,684,0.09908735332464146
6236,E02000428,8247,E02000428,745,0.09033587971383533
6237,E02000429,6893,E02000429,346,0.050195850863194544
6238,E02000430,7072,E02000430,359,0.050763574660633484
6239,E02000431,6103,E02000431,483,0.07914140586596756
6240,E02000432,6124,E02000432,467,0.07625734813847158
6241,E02006794,8576,E02006794,663,0.07730876865671642
6242,E02000433,8230,E02000433,414,0.05030376670716889
6243,E02000434,9609,E02000434,603,0.0627536684358414
6244,E02000435,7773,E02000435,537,0.06908529525279815
6245,E02000436,5543,E02000436,343,0.06187984845751398
6246,E02000437,8574,E02000437,604,0.07044553300676464
6247,E02000438,7883,E02000438,552,0.07002410249904858
6248,E02000439,9044,E02000439,706,0.07806280406899602
6249,E02000440,9637,E02000440,789,0.08187195185223617
6250,E02000441,7088,E02000441,400,0.056433408577878104
6251,E02000442,9086,E02000442,795,0.08749724851419767
6252,E02000443,10327,E02000443,859,0.08318001355669603
6253,E02000444,8781,E02000444,713,0.08119804122537297
6254,E02000445,11298,E02000445,896,0.07930607187112763
6255,E02000447,7282,E02000447,530,0.07278220269156825
6256,E02000448,6942,E02000448,334,0.04811293575338519
6257,E02000449,8367,E02000449,772,0.09226724034899007
6258,E02000451,6544,E02000451,508,0.0776283618581907
6259,E02000452,8705,E02000452,682,0.07834577828834004
6260,E02000453,8256,E02000453,609,0.07376453488372094
6261,E02000454,7013,E02000454,463,0.06602024811065164
6262,E02000455,10221,E02000455,763,0.07465022991879464
6263,E02000456,7282,E02000456,600,0.08239494644328481
6264,E02000457,6603,E02000457,474,0.07178555202180827
6265,E02000459,9267,E02000459,692,0.0746735728930614
6266,E02000460,6858,E02000460,574,0.0836978710994459
6267,E02000461,7630,E02000461,761,0.09973787680209699
6268,E02000462,6807,E02000462,587,0.08623475833700603
6269,E02000463,8296,E02000463,733,0.08835583413693346
6270,E02006795,8016,E02006795,676,0.0843313373253493
6271,E02006882,14198,E02006882,1296,0.09128046203690661
6272,E02000464,7755,E02000464,312,0.0402321083172147
6273,E02000465,9463,E02000465,438,0.04628553312902885
6274,E02000466,8997,E02000466,440,0.048905190619095255
6275,E02000467,11360,E02000467,584,0.05140845070422535
6276,E02000468,8390,E02000468,379,0.045172824791418355
6277,E02000469,7359,E02000469,351,0.04769669792091317
6278,E02000470,9373,E02000470,375,0.04000853515416622
6279,E02000471,7598,E02000471,361,0.04751250329033956
6280,E02000472,9337,E02000472,398,0.04262611117061155
6281,E02000473,10288,E02000473,516,0.05015552099533437
6282,E02000474,9262,E02000474,399,0.04307924854243144
6283,E02000475,9890,E02000475,418,0.04226491405460061
6284,E02000476,10294,E02000476,436,0.04235476976879736
6285,E02000477,9566,E02000477,450,0.047041605686807444
6286,E02000478,5810,E02000478,362,0.06230636833046472
6287,E02000479,9620,E02000479,407,0.04230769230769231
6288,E02000480,13161,E02000480,574,0.04361370716510903
6289,E02000481,8120,E02000481,366,0.045073891625615765
6290,E02000482,6514,E02000482,351,0.053883942278170095
6291,E02000483,7993,E02000483,359,0.04491430001251095
6292,E02000484,8316,E02000484,452,0.054353054353054354
6293,E02000485,8642,E02000485,399,0.046169868086091186
6294,E02000486,7501,E02000486,362,0.04826023196907079
6295,E02000487,7759,E02000487,410,0.05284186106457018
6296,E02000488,7325,E02000488,360,0.049146757679180884
6297,E02000489,8711,E02000489,399,0.04580415566525083
6298,E02000490,7985,E02000490,430,0.05385097056981841
6299,E02000491,9854,E02000491,470,0.04769636695758068
6300,E02000492,6493,E02000492,310,0.04774372401047282
6301,E02000493,6816,E02000493,360,0.0528169014084507
6302,E02000494,7680,E02000494,423,0.055078125
6303,E02000495,10426,E02000495,545,0.05227316324573182
6304,E02000496,7696,E02000496,314,0.0408004158004158
6305,E02000497,9225,E02000497,495,0.05365853658536585
6306,E02000498,6151,E02000498,269,0.043732726385953505
6307,E02000499,7604,E02000499,410,0.05391899000526039
6308,E02000500,8237,E02000500,384,0.046618914653393226
6309,E02000501,8370,E02000501,399,0.04767025089605735
6310,E02000502,8776,E02000502,349,0.03976754785779398
6311,E02000503,9059,E02000503,404,0.04459653383375649
6312,E02000504,7449,E02000504,394,0.052893005772586925
6313,E02000506,7822,E02000506,539,0.06890820761953464
6314,E02000507,8258,E02000507,555,0.06720755630903366
6315,E02000508,12147,E02000508,2930,0.2412118218490162
6316,E02000509,12186,E02000509,3524,0.28918430986377813
6317,E02000510,9223,E02000510,912,0.09888322671581914
6318,E02000511,9995,E02000511,799,0.07993996998499249
6319,E02000512,8758,E02000512,914,0.10436172642155743
6320,E02000513,10097,E02000513,654,0.06477171437060512
6321,E02000514,10817,E02000514,942,0.08708514375520014
6322,E02000515,12209,E02000515,1398,0.11450569252191006
6323,E02000516,9039,E02000516,754,0.08341630711361876
6324,E02000517,10162,E02000517,791,0.0778390080692777
6325,E02000518,8781,E02000518,819,0.09326955927570892
6326,E02000519,9305,E02000519,894,0.09607737775389576
6327,E02000520,14114,E02000520,1124,0.07963723962023522
6328,E02000521,13486,E02000521,825,0.061174551386623165
6329,E02000522,9756,E02000522,646,0.06621566215662157
6330,E02000523,11899,E02000523,898,0.0754685267669552
6331,E02000524,8321,E02000524,430,0.051676481192164406
6332,E02000525,10541,E02000525,701,0.06650222939000094
6333,E02006796,9281,E02006796,429,0.04622346729878246
6334,E02000526,8484,E02000526,519,0.06117397454031118
6335,E02000528,12460,E02000528,645,0.05176565008025682
6336,E02000529,8988,E02000529,794,0.08834000890075656
6337,E02000530,7381,E02000530,669,0.09063812491532312
6338,E02000531,10631,E02000531,1346,0.12661085504656194
6339,E02000532,8964,E02000532,516,0.05756358768406961
6340,E02000533,8396,E02000533,436,0.051929490233444495
6341,E02000534,7950,E02000534,572,0.07194968553459119
6342,E02000535,9249,E02000535,883,0.09546978051681262
6343,E02000536,9363,E02000536,915,0.09772508811278437
6344,E02000537,9146,E02000537,901,0.09851301115241635
6345,E02000538,9835,E02000538,882,0.08967971530249111
6346,E02000539,10998,E02000539,724,0.06583015093653391
6347,E02000540,11246,E02000540,866,0.07700515738929398
6348,E02000541,9735,E02000541,921,0.09460708782742681
6349,E02000542,11852,E02000542,960,0.08099898751265609
6350,E02000543,13805,E02000543,1180,0.08547627671133647
6351,E02000544,8145,E02000544,680,0.08348680171884591
6352,E02000545,8746,E02000545,622,0.07111822547450262
6353,E02000546,9725,E02000546,934,0.09604113110539846
6354,E02000547,9955,E02000547,631,0.06338523355097941
6355,E02000548,9905,E02000548,542,0.05471983846542151
6356,E02000549,11486,E02000549,760,0.06616750827093854
6357,E02000550,10883,E02000550,636,0.058439768446200496
6358,E02000551,9103,E02000551,612,0.06723058332417885
6359,E02000552,9042,E02000552,474,0.05242203052422031
6360,E02000553,7109,E02000553,383,0.05387536925024616
6361,E02006792,8941,E02006792,428,0.0478693658427469
6362,E02000554,10035,E02000554,670,0.06676631788739412
6363,E02000555,9901,E02000555,815,0.08231491768508231
6364,E02000556,11373,E02000556,750,0.06594566077552097
6365,E02000557,8860,E02000557,597,0.06738148984198646
6366,E02000558,10379,E02000558,757,0.07293573562000193
6367,E02000559,10616,E02000559,702,0.0661266013564431
6368,E02000560,9225,E02000560,985,0.10677506775067751
6369,E02000561,8643,E02000561,896,0.10366770797176907
6370,E02000562,8921,E02000562,573,0.06423046743638605
6371,E02000563,8675,E02000563,907,0.10455331412103747
6372,E02000564,14517,E02000564,1062,0.0731556106633602
6373,E02000565,9063,E02000565,809,0.0892640406046563
6374,E02000566,9551,E02000566,569,0.059574913621610305
6375,E02000567,11616,E02000567,681,0.05862603305785124
6376,E02000568,13081,E02000568,1546,0.1181866829753077
6377,E02000569,11315,E02000569,621,0.0548828988068935
6378,E02000570,9982,E02000570,598,0.059907834101382486
6379,E02000571,9338,E02000571,562,0.060184193617476976
6380,E02000572,9219,E02000572,1404,0.15229417507321835
6381,E02000573,10648,E02000573,739,0.06940270473328325
6382,E02000574,9776,E02000574,1396,0.1427986906710311
6383,E02000575,15574,E02000575,2706,0.17375112366765122
6384,E02000576,12159,E02000576,1442,0.11859527921704087
6385,E02000577,6636,E02000577,546,0.08227848101265822
6386,E02000578,5728,E02000578,478,0.08344972067039107
6387,E02000579,8055,E02000579,596,0.0739913097454997
6388,E02000580,7812,E02000580,559,0.07155657962109575
6389,E02000581,6279,E02000581,589,0.09380474597865902
6390,E02000582,7285,E02000582,600,0.08236101578586136
6391,E02000583,6932,E02000583,418,0.0603000577034045
6392,E02000584,8178,E02000584,532,0.06505258009293226
6393,E02000585,8000,E02000585,609,0.076125
6394,E02000586,7747,E02000586,900,0.11617400283980896
6395,E02000587,7582,E02000587,580,0.07649696649960433
6396,E02000588,7798,E02000588,679,0.08707360861759425
6397,E02000589,8886,E02000589,1340,0.15079900967814538
6398,E02000590,6917,E02000590,659,0.09527251698713315
6399,E02000591,6886,E02000591,676,0.09817020040662214
6400,E02000592,6996,E02000592,624,0.08919382504288165
6401,E02000593,8210,E02000593,610,0.07429963459196103
6402,E02000594,7750,E02000594,339,0.04374193548387097
6403,E02000595,7616,E02000595,416,0.0546218487394958
6404,E02000596,7717,E02000596,1017,0.13178696384605418
6405,E02000597,7119,E02000597,481,0.06756566933558084
6406,E02000598,8278,E02000598,428,0.05170330997825562
6407,E02000599,8512,E02000599,1113,0.13075657894736842
6408,E02000600,9716,E02000600,1030,0.10601070399341293
6409,E02000601,13473,E02000601,999,0.07414829659318638
6410,E02000602,11888,E02000602,1593,0.13400067294751009
6411,E02000603,8990,E02000603,860,0.09566184649610679
6412,E02000604,9346,E02000604,687,0.07350738283757757
6413,E02000605,8344,E02000605,600,0.07190795781399809
6414,E02000606,11350,E02000606,1929,0.16995594713656387
6415,E02000607,8059,E02000607,1375,0.17061670182404765
6416,E02000608,7559,E02000608,1182,0.15636989019711603
6417,E02000609,7675,E02000609,529,0.06892508143322476
6418,E02000610,8180,E02000610,731,0.08936430317848411
6419,E02000611,7458,E02000611,464,0.062215071064628584
6420,E02000612,8258,E02000612,483,0.05848873819326714
6421,E02000613,8398,E02000613,511,0.06084782090974041
6422,E02000614,9329,E02000614,688,0.07374852610140423
6423,E02000615,7800,E02000615,420,0.05384615384615385
6424,E02000616,6001,E02000616,282,0.046992167972004666
6425,E02000617,8893,E02000617,478,0.05375014055999101
6426,E02000619,9118,E02000619,758,0.08313226584777364
6427,E02000620,10622,E02000620,834,0.07851628695160986
6428,E02000621,12432,E02000621,983,0.07907014157014157
6429,E02000622,8878,E02000622,747,0.08414057220094616
6430,E02000623,8099,E02000623,733,0.09050500061736017
6431,E02000624,8940,E02000624,788,0.08814317673378076
6432,E02000625,8482,E02000625,860,0.10139118132515916
6433,E02000626,8322,E02000626,863,0.10370103340543138
6434,E02000627,9917,E02000627,776,0.07824947060603005
6435,E02000628,9688,E02000628,962,0.09929810074318744
6436,E02000629,9037,E02000629,574,0.06351665375677769
6437,E02000630,8036,E02000630,379,0.04716276754604281
6438,E02000631,9452,E02000631,759,0.08030046550994499
6439,E02000632,9215,E02000632,590,0.06402604449267499
6440,E02000633,9087,E02000633,709,0.07802355012655442
6441,E02000634,6770,E02000634,486,0.07178729689807976
6442,E02000635,9291,E02000635,683,0.07351200086104832
6443,E02000636,8145,E02000636,378,0.04640883977900553
6444,E02000637,9087,E02000637,618,0.0680092439749092
6445,E02000638,10830,E02000638,773,0.0713758079409049
6446,E02000639,8097,E02000639,703,0.08682227985673706
6447,E02000640,9876,E02000640,494,0.05002025111381126
6448,E02000641,8686,E02000641,841,0.09682247294496892
6449,E02000642,9744,E02000642,646,0.06629720853858785
6450,E02000643,9634,E02000643,510,0.052937512974880634
6451,E02000644,8976,E02000644,551,0.06138591800356506
6452,E02000645,9842,E02000645,591,0.06004877057508636
6453,E02000646,10368,E02000646,586,0.05652006172839506
6454,E02000647,9283,E02000647,558,0.06010987827211031
6455,E02000648,8348,E02000648,535,0.06408720651653091
6456,E02000649,13586,E02000649,751,0.055277491535404094
6457,E02000650,7798,E02000650,507,0.065016670941267
6458,E02000651,9156,E02000651,609,0.06651376146788991
6459,E02000652,7860,E02000652,652,0.08295165394402036
6460,E02006801,11332,E02006801,1459,0.1287504412283798
6461,E02000653,11768,E02000653,923,0.07843303874915024
6462,E02000654,8810,E02000654,863,0.09795686719636776
6463,E02000655,9315,E02000655,1146,0.12302737520128824
6464,E02000657,9989,E02000657,1696,0.16978676544198618
6465,E02000658,8792,E02000658,1066,0.12124658780709736
6466,E02000659,8297,E02000659,573,0.06906110642400867
6467,E02000660,8637,E02000660,769,0.08903554474933426
6468,E02000661,6886,E02000661,339,0.04923032239326169
6469,E02000662,8712,E02000662,800,0.09182736455463728
6470,E02000663,7437,E02000663,1072,0.14414414414414414
6471,E02000664,14681,E02000664,864,0.05885157686806076
6472,E02000665,8754,E02000665,490,0.05597441169750971
6473,E02000666,7390,E02000666,744,0.1006765899864682
6474,E02000667,6934,E02000667,493,0.07109893279492356
6475,E02000668,7578,E02000668,434,0.05727104776986012
6476,E02000669,8335,E02000669,648,0.07774445110977804
6477,E02000670,6646,E02000670,572,0.08606680710201625
6478,E02000671,8766,E02000671,524,0.059776408852384215
6479,E02000672,10277,E02000672,730,0.07103240245207745
6480,E02000673,8792,E02000673,452,0.05141037306642402
6481,E02000674,8597,E02000674,647,0.07525881121321391
6482,E02000675,8882,E02000675,495,0.05573069128574645
6483,E02000676,8263,E02000676,447,0.0540965750937916
6484,E02000677,7570,E02000677,640,0.0845442536327609
6485,E02000678,6879,E02000678,469,0.0681785143189417
6486,E02000679,8400,E02000679,558,0.06642857142857143
6487,E02000680,7629,E02000680,547,0.07170009175514484
6488,E02000681,8747,E02000681,543,0.06207842688921916
6489,E02000682,9079,E02000682,590,0.06498513052098248
6490,E02000683,6544,E02000683,454,0.0693765281173594
6491,E02000685,8500,E02000685,438,0.05152941176470588
6492,E02000686,7495,E02000686,459,0.06124082721814543
6493,E02000687,8399,E02000687,720,0.08572449101083462
6494,E02006783,7664,E02006783,496,0.06471816283924843
6495,E02006784,8084,E02006784,518,0.06407718951014349
6496,E02006798,8314,E02006798,1050,0.12629299975944192
6497,E02000689,8415,E02000689,431,0.05121806298276887
6498,E02000690,5570,E02000690,270,0.04847396768402154
6499,E02000691,7447,E02000691,441,0.05921847723915671
6500,E02000692,7918,E02000692,352,0.044455670623894925
6501,E02000693,9531,E02000693,806,0.08456615255482111
6502,E02000694,9110,E02000694,383,0.0420417124039517
6503,E02000695,8482,E02000695,803,0.09467106814430559
6504,E02000696,8023,E02000696,684,0.08525489218496822
6505,E02000697,9023,E02000697,428,0.0474343344785548
6506,E02000698,8016,E02000698,360,0.04491017964071856
6507,E02000699,8284,E02000699,342,0.04128440366972477
6508,E02000700,8396,E02000700,679,0.08087184373511196
6509,E02000701,8431,E02000701,794,0.09417625429960859
6510,E02000702,8736,E02000702,620,0.07097069597069597
6511,E02000703,7947,E02000703,499,0.0627909903108091
6512,E02000704,8326,E02000704,384,0.04612058611578189
6513,E02000705,8525,E02000705,759,0.08903225806451613
6514,E02000706,9373,E02000706,679,0.07244212098581031
6515,E02000707,7456,E02000707,647,0.08677575107296137
6516,E02000708,8347,E02000708,569,0.06816820414520187
6517,E02000709,7646,E02000709,479,0.06264713575725869
6518,E02000710,8575,E02000710,617,0.0719533527696793
6519,E02000711,8857,E02000711,630,0.0711301795190245
6520,E02000712,8770,E02000712,656,0.07480045610034207
6521,E02000713,7344,E02000713,448,0.06100217864923747
6522,E02000714,8080,E02000714,982,0.12153465346534653
6523,E02000715,7669,E02000715,1041,0.13574129612726563
6524,E02000716,7729,E02000716,1047,0.13546383749514815
6525,E02000717,8422,E02000717,1226,0.14557112324863453
6526,E02000718,7439,E02000718,850,0.11426266971367119
6527,E02000719,8629,E02000719,1222,0.1416154826747016
6528,E02000720,7776,E02000720,1139,0.14647633744855967
6529,E02000721,9691,E02000721,1843,0.1901764523784955
6530,E02000722,8470,E02000722,1123,0.13258559622195987
6531,E02000723,11288,E02000723,1807,0.16008150248051028
6532,E02000724,9984,E02000724,1537,0.1539463141025641
6533,E02000725,10153,E02000725,1276,0.1256771397616468
6534,E02000726,26513,E02000726,1275,0.048089616414589066
6535,E02000727,8662,E02000727,1508,0.17409374278457632
6536,E02000728,8196,E02000728,1211,0.14775500244021475
6537,E02000729,7318,E02000729,872,0.1191582399562722
6538,E02000730,9082,E02000730,1627,0.17914556265139836
6539,E02000731,10982,E02000731,1714,0.15607357494081223
6540,E02000732,7955,E02000732,1111,0.13966059082338153
6541,E02000733,10137,E02000733,1267,0.12498766893558252
6542,E02000734,7655,E02000734,1017,0.13285434356629655
6543,E02000735,8677,E02000735,1178,0.13576120779071107
6544,E02000736,9056,E02000736,1152,0.127208480565371
6545,E02000737,10139,E02000737,1103,0.10878784890028602
6546,E02000738,9218,E02000738,1132,0.12280321110870036
6547,E02000739,7593,E02000739,904,0.11905702620834979
6548,E02000740,7135,E02000740,854,0.1196916608269096
6549,E02000741,8783,E02000741,1001,0.11397016964590687
6550,E02000742,8785,E02000742,900,0.10244735344336937
6551,E02000743,10180,E02000743,940,0.09233791748526522
6552,E02000744,9507,E02000744,843,0.0886715052066898
6553,E02000745,8231,E02000745,898,0.10909974486696634
6554,E02000746,8449,E02000746,1242,0.1469996449283939
6555,E02000747,14092,E02000747,1240,0.08799318762418393
6556,E02000748,6475,E02000748,840,0.12972972972972974
6557,E02000749,8570,E02000749,870,0.10151691948658109
6558,E02000750,16414,E02000750,1030,0.06275130985743878
6559,E02000751,10616,E02000751,544,0.05124340617935192
6560,E02000752,7832,E02000752,439,0.05605209397344229
6561,E02000753,6589,E02000753,372,0.05645773258461072
6562,E02000754,6645,E02000754,387,0.058239277652370205
6563,E02000755,5593,E02000755,292,0.05220811728946898
6564,E02000756,13860,E02000756,786,0.05670995670995671
6565,E02000757,12738,E02000757,568,0.044590987596168946
6566,E02000758,6325,E02000758,465,0.07351778656126483
6567,E02000759,13317,E02000759,717,0.05384095517008335
6568,E02000760,7223,E02000760,496,0.06866952789699571
6569,E02000762,6656,E02000762,616,0.09254807692307693
6570,E02000763,7629,E02000763,565,0.07405950976536899
6571,E02000764,12421,E02000764,582,0.04685613074631672
6572,E02000765,7024,E02000765,557,0.0792995444191344
6573,E02000767,8425,E02000767,643,0.07632047477744808
6574,E02000768,5823,E02000768,324,0.05564142194744977
6575,E02000769,15815,E02000769,1136,0.07183054062598798
6576,E02000770,8119,E02000770,761,0.09373075501909102
6577,E02000772,9054,E02000772,750,0.0828363154406892
6578,E02000773,10100,E02000773,986,0.09762376237623763
6579,E02000774,7559,E02000774,862,0.11403624818097632
6580,E02000776,6989,E02000776,629,0.08999856918014022
6581,E02000777,6024,E02000777,368,0.06108897742363878
6582,E02000779,9053,E02000779,746,0.08240362310836187
6583,E02000780,17806,E02000780,1778,0.09985398180388633
6584,E02000781,15140,E02000781,1353,0.0893659180977543
6585,E02000782,10744,E02000782,1203,0.11196947133283693
6586,E02000783,7813,E02000783,811,0.10380135671317035
6587,E02006800,14488,E02006800,1303,0.08993649917172833
6588,E02006924,13767,E02006924,1325,0.09624464298685262
6589,E02006925,14035,E02006925,1258,0.08963306020662629
6590,E02000784,10121,E02000784,577,0.05701017685999407
6591,E02000785,10070,E02000785,454,0.045084409136047665
6592,E02000786,11605,E02000786,469,0.04041361482119776
6593,E02000787,12251,E02000787,495,0.04040486490898702
6594,E02000788,9104,E02000788,392,0.04305799648506151
6595,E02000789,6624,E02000789,259,0.03910024154589372
6596,E02000790,6673,E02000790,230,0.03446725610669864
6597,E02000791,7333,E02000791,445,0.060684576571662346
6598,E02000792,7350,E02000792,261,0.035510204081632656
6599,E02000793,8339,E02000793,558,0.06691449814126393
6600,E02000794,7056,E02000794,387,0.0548469387755102
6601,E02000795,7185,E02000795,334,0.0464857341684064
6602,E02000796,10791,E02000796,722,0.06690760819201186
6603,E02000797,7997,E02000797,448,0.056021007877954235
6604,E02000798,11088,E02000798,595,0.05366161616161616
6605,E02000799,6229,E02000799,1015,0.16294750361213678
6606,E02000800,5489,E02000800,262,0.04773182729094553
6607,E02000801,7229,E02000801,404,0.055886014663162266
6608,E02000802,6933,E02000802,321,0.046300302899177845
6609,E02000803,9470,E02000803,478,0.05047518479408659
6610,E02000804,7335,E02000804,386,0.052624403544648944
6611,E02000805,11431,E02000805,745,0.06517365059924767
6612,E02000806,10316,E02000806,477,0.04623885226832106
6613,E02000807,9509,E02000807,770,0.08097591755179304
6614,E02000808,11454,E02000808,1577,0.13768115942028986
6615,E02000809,14314,E02000809,1019,0.07118904568953473
6616,E02000810,13511,E02000810,920,0.06809266523573385
6617,E02000812,10816,E02000812,1792,0.16568047337278108
6618,E02000813,10865,E02000813,971,0.08936953520478601
6619,E02000814,10356,E02000814,846,0.0816917728852839
6620,E02000815,7249,E02000815,1518,0.2094081942336874
6621,E02000816,10593,E02000816,889,0.08392334560558859
6622,E02000817,7287,E02000817,668,0.0916700974337862
6623,E02000818,8510,E02000818,1085,0.12749706227967098
6624,E02000819,8828,E02000819,1220,0.13819664703217036
6625,E02000820,10515,E02000820,1059,0.10071326676176891
6626,E02000821,7938,E02000821,1034,0.13025951121189216
6627,E02000822,7219,E02000822,889,0.12314725031167752
